OID,SUMACCIDEN,CITY,CITYCODE,MUNITYPE,DISTRICT,MUNICIPAL,MUNICODE,DEAD,SEVER_INJ,SLIGH_INJ,PEDESTRINJ,INJ0_19,INJ20_64,INJ65_,INJTOTAL,TOTDRIVERS,MOTORCYCLE,TRUCK,BICYCLE,PRIVATE,VEHICLE,ACC_INDEX,AreaSQKM,YEARMONTH,Shape_Length,Shape_Area
-1,1,העוגן,423,מועצה אזורית,מרכז,עמק חפר,5516,0,0,1,1,1,0,0,1,1,0,0,0,1,1,0.350902672,2.849793060639716,202405,11828.806336342706345,2849793.060639716219157
-1,36,חבצלת השרון,235,מועצה אזורית,מרכז,עמק חפר,5516,0,2,50,2,2,45,5,52,78,3,2,0,51,61,31.213602055748542,1.153343338449141,202405,6991.786065092954232,1153343.338449141243473
-1,2,חוגלה,205,מועצה אזורית,מרכז,עמק חפר,5516,0,0,2,0,1,1,0,2,4,0,0,1,2,4,1.041426606493060,1.920442580908199,202405,10108.509883978485959,1920442.580908199073747
-1,6,חופית,115,מועצה אזורית,מרכז,עמק חפר,5516,0,0,7,2,0,4,2,7,8,1,0,0,2,3,16.213599011195271,0.370059726,202405,3744.051951073669443,370059.725533922552131
-1,10,חיבת ציון,219,מועצה אזורית,מרכז,עמק חפר,5516,0,1,11,0,0,10,2,12,22,3,0,0,15,22,4.504290760207221,2.220105346738306,202405,13375.528548320706250,2220105.346738305874169
-1,8,חניאל,807,מועצה אזורית,מרכז,עמק חפר,5516,0,1,9,1,2,7,1,10,17,1,0,5,9,17,3.032195556905068,2.638352259893660,202405,7234.409441106351551,2638352.259893659967929
-1,8,חרב לאת,422,מועצה אזורית,מרכז,עמק חפר,5516,0,0,12,0,3,9,0,12,17,0,0,0,17,17,4.541023198551847,1.761717491897253,202405,13182.657183749231990,1761717.491897252621129
-1,7,יד חנה,758,מועצה אזורית,מרכז,עמק חפר,5516,0,0,7,0,0,6,1,7,13,2,0,0,5,8,3.412819689501503,2.051089901272359,202405,10031.252271832887345,2051089.901272358605638
-1,61,ידידיה,233,מועצה אזורית,מרכז,עמק חפר,5516,0,2,96,1,13,69,15,98,128,3,2,0,93,103,24.165769865909191,2.524231602737105,202405,18718.621560985564429,2524231.602737105451524
-1,10,כפר הרואה,217,מועצה אזורית,מרכז,עמק חפר,5516,0,0,12,1,1,9,2,12,19,0,0,0,10,15,4.181140951320456,2.391691673738451,202405,15572.828976353866892,2391691.673738450743258
-1,80,כפר ויתקין,190,מועצה אזורית,מרכז,עמק חפר,5516,0,3,106,4,17,80,10,109,155,6,4,2,98,126,12.147205542370184,6.585876868630829,202405,25830.548082452562085,6585876.868630829267204
-1,5,כפר חיים,193,מועצה אזורית,מרכז,עמק חפר,5516,0,0,7,0,1,6,0,7,9,0,0,0,9,9,1.913171539551782,2.613461415577717,202405,15554.368681031572123,2613461.415577717125416
-1,2,כפר מונש,387,מועצה אזורית,מרכז,עמק חפר,5516,0,0,2,1,0,1,1,2,3,0,0,0,3,3,0.761213388,2.627384163454662,202405,13368.323425216325631,2627384.163454662077129
-1,11,מכמורת,382,מועצה אזורית,מרכז,עמק חפר,5516,0,1,10,2,3,6,2,11,19,0,0,1,9,17,9.281386873508310,1.185167707144834,202405,7446.989017937553399,1185167.707144833635539
-1,458,מעברות,197,מועצה אזורית,מרכז,עמק חפר,5516,0,3,541,9,42,358,27,544,928,34,36,1,622,842,154.468626638619156,2.965003379433776,202405,17688.769934894986363,2965003.379433775786310
-1,71,משמר השרון,194,מועצה אזורית,מרכז,עמק חפר,5516,0,2,98,2,11,78,10,100,152,7,1,1,83,107,22.419464335858454,3.166891007580417,202405,20621.429432927463495,3166891.007580416742712
-1,5,עולש,737,מועצה אזורית,מרכז,עמק חפר,5516,0,0,7,0,1,6,0,7,10,0,1,0,3,6,1.285543571434663,3.889405315465125,202405,12500.278993488169363,3889405.315465124789625
-1,6,עין החורש,167,מועצה אזורית,מרכז,עמק חפר,5516,0,0,8,0,0,8,0,8,9,1,1,0,6,9,1.752058724632993,3.424542748278503,202405,11820.111832770606270,3424542.748278503306210
-1,0,צוקי ים,1102,מועצה אזורית,מרכז,עמק חפר,5516,,,,,,,,,,,,,,,0,0.070415994,202405,1495.574676293720358,70415.993890613593976
-1,2,שושנת העמקים,224,מועצה אזורית,מרכז,עמק חפר,5516,0,0,2,0,0,2,0,2,3,1,0,0,2,3,8.297249538501630,0.241043733,202405,3090.012804424263777,241043.732711595948786
-1,1052,שטח כללי,5516,מועצה אזורית,מרכז,עמק חפר,5516,10,46,1618,22,187,1331,134,1674,2198,76,79,11,1238,1639,37.423792128052462,28.110459688328390,202405,261841.363759609608678,28110459.688328389078379
-1,1,(סוואד (תמירה,942,מועצה אזורית,צפון,עמק יזרעאל,5509,0,0,1,0,0,1,0,1,1,1,0,0,0,1,9.221053459278712,0.108447479,202405,1513.098409601921048,108447.478850016530487
-1,10,אחוזת ברק,1330,מועצה אזורית,צפון,עמק יזרעאל,5509,0,1,10,1,3,6,2,11,15,2,0,0,7,12,20.987049338733932,0.476484323,202405,3393.571095383429110,476484.323193727293983
-1,7,אלון הגליל,1182,מועצה אזורית,צפון,עמק יזרעאל,5509,1,1,5,0,1,6,0,7,11,0,0,1,8,10,23.960811821031921,0.292143691,202405,2404.587174555147612,292143.690801647084299
-1,17,אלוני אבא,429,מועצה אזורית,צפון,עמק יזרעאל,5509,3,2,32,0,7,26,4,37,32,0,2,0,18,22,2.789614028387438,6.094033019265754,202405,13313.094544547746409,6094033.019265754148364
-1,156,אלונים,285,מועצה אזורית,צפון,עמק יזרעאל,5509,1,17,297,1,61,222,31,315,295,5,10,1,166,210,19.856325297280517,7.856438573826420,202405,12714.655444020452705,7856438.573826420120895
-1,2,בית זיד,353,מועצה אזורית,צפון,עמק יזרעאל,5509,0,0,2,0,0,2,0,2,3,0,0,0,1,2,0.974569936,2.052187253868810,202405,7346.697089094107469,2052187.253868810599670
-1,22,בית לחם הגלילית,430,מועצה אזורית,צפון,עמק יזרעאל,5509,1,0,38,1,7,31,1,39,41,2,3,0,24,32,3.597908873450194,6.114662926107750,202405,14607.359361230146533,6114662.926107749342918
-1,57,בית שערים,248,מועצה אזורית,צפון,עמק יזרעאל,5509,0,1,80,3,8,67,5,81,109,3,2,0,69,86,13.871286268080272,4.109207963731871,202405,9723.310433300915975,4109207.963731870520860
-1,41,בלפוריה,94,מועצה אזורית,צפון,עמק יזרעאל,5509,0,2,64,0,13,43,7,66,76,3,0,0,49,60,5.776312623336177,7.097953776663834,202405,11528.216861773704295,7097953.776663834229112
-1,3,גבעת אלה,1288,מועצה אזורית,צפון,עמק יזרעאל,5509,0,0,3,0,1,1,1,3,5,1,0,0,1,3,2.913131659576651,1.029819572396523,202405,5901.701006990382666,1029819.572396522969939
-1,11,גבת,133,מועצה אזורית,צפון,עמק יזרעאל,5509,0,1,11,0,0,11,1,12,23,0,2,0,13,17,3.719158459947398,2.957658330093195,202405,9027.566983898572289,2957658.330093194730580
-1,3,גזית,457,מועצה אזורית,צפון,עמק יזרעאל,5509,0,0,4,0,0,4,0,4,6,0,0,0,5,6,0.292986186,10.239390613119161,202405,17145.160918429632147,10239390.613119160756469
-1,66,גיניגר,92,מועצה אזורית,צפון,עמק יזרעאל,5509,0,1,117,0,17,85,12,118,147,1,12,0,88,115,11.346494331091709,5.816774597872626,202405,16602.969706979263719,5816774.597872626036406
-1,29,דברת,407,מועצה אזורית,צפון,עמק יזרעאל,5509,0,2,36,0,1,34,2,38,58,4,4,0,35,48,1.700990974289298,17.048885290009654,202405,24111.433912513872201,17048885.290009655058384
-1,10,הושעיה,1186,מועצה אזורית,צפון,עמק יזרעאל,5509,0,0,25,0,4,18,3,25,22,0,0,0,15,22,13.332632997399612,0.750039396,202405,4183.323425698687970,750039.395965552539565
-1,8,היוגב,684,מועצה אזורית,צפון,עמק יזרעאל,5509,0,0,14,0,4,10,0,14,15,1,1,0,9,15,0.501864234,15.940566110065596,202405,26038.233624967502692,15940566.110065596178174
-1,293,הסוללים,677,מועצה אזורית,צפון,עמק יזרעאל,5509,5,18,500,3,89,399,30,523,582,6,25,1,358,458,26.782643557172346,10.939920825012626,202405,23438.997604183216026,10939920.825012626126409
-1,6,הרדוף,1249,מועצה אזורית,צפון,עמק יזרעאל,5509,0,0,11,0,5,6,0,11,9,0,0,0,7,9,10.346427273663604,0.579910325,202405,3618.989011807907900,579910.324723660713062
-1,11,חנתון,1257,מועצה אזורית,צפון,עמק יזרעאל,5509,0,1,23,0,6,18,0,24,18,0,2,0,7,15,13.925291094828591,0.789929627,202405,4507.265364540824521,789929.626970961457118
-1,14,יפעת,134,מועצה אזורית,צפון,עמק יזרעאל,5509,1,1,20,2,5,16,1,22,24,3,1,0,12,20,7.888785252921566,1.774671201097175,202405,6019.155848493405756,1774671.201097175478935
-1,11,כפר ברוך,132,מועצה אזורית,צפון,עמק יזרעאל,5509,0,0,13,2,2,8,3,13,18,0,4,0,6,18,1.375665767710590,7.996128317059469,202405,15611.734360840349837,7996128.317059469409287
-1,17,כפר גדעון,106,מועצה אזורית,צפון,עמק יזרעאל,5509,1,0,21,1,5,16,1,22,30,2,1,0,19,24,6.445499902609412,2.637499070183475,202405,11500.728786890525953,2637499.070183474570513
-1,10,כפר החורש,192,מועצה אזורית,צפון,עמק יזרעאל,5509,0,0,14,0,5,9,0,14,19,1,0,0,11,15,2.347991350810391,4.258959470420782,202405,11141.004633194048438,4258959.470420782454312
-1,11,כפר יהושע,140,מועצה אזורית,צפון,עמק יזרעאל,5509,1,0,11,1,1,10,1,12,18,0,1,0,11,14,1.164058803386824,9.449694438112187,202405,17752.841382345555758,9449694.438112188130617
-1,44,מזרע,104,מועצה אזורית,צפון,עמק יזרעאל,5509,0,1,79,2,9,68,3,80,92,3,3,0,59,82,3.537593471509011,12.437833898769373,202405,22037.064026936161099,12437833.898769373074174
-1,0,מנשית זבדה,994,מועצה אזורית,צפון,עמק יזרעאל,5509,,,,,,,,,,,,,,,0,0.489547111,202405,5398.487115666761383,489547.110894683806691
-1,15,מרחביה מושב,97,מועצה אזורית,צפון,עמק יזרעאל,5509,0,2,23,2,7,15,3,25,27,0,2,0,14,18,1.189372443341223,12.611692900721257,202405,17742.188753082518815,12611692.900721257552505
-1,12,מרחביה קיבוץ,66,מועצה אזורית,צפון,עמק יזרעאל,5509,0,0,24,0,6,14,4,24,23,0,1,0,6,13,4.246761999491922,2.825682249543456,202405,13245.098882028974913,2825682.249543455895036
-1,134,נהלל,80,מועצה אזורית,צפון,עמק יזרעאל,5509,1,9,255,1,40,204,17,265,281,4,12,1,171,213,16.080296723204981,8.333179561707261,202405,14457.450023290857644,8333179.561707261018455
-1,1,עדי,1199,מועצה אזורית,צפון,עמק יזרעאל,5509,0,0,1,0,0,1,0,1,1,1,0,0,0,1,1.603501493866006,0.623635216,202405,7671.604100353328249,623635.215698503889143
-1,107,עין דור,436,מועצה אזורית,צפון,עמק יזרעאל,5509,4,19,187,2,32,163,11,210,217,5,21,0,139,190,4.061046692492460,26.347887158699212,202405,44233.065695715951733,26347887.158699210733175
-1,218,ציפורי,613,מועצה אזורית,צפון,עמק יזרעאל,5509,1,12,361,1,61,285,13,374,408,5,17,2,268,348,14.121640215902289,15.437300247496150,202405,30751.072623686621228,15437300.247496150434017
-1,21,רמת דוד,135,מועצה אזורית,צפון,עמק יזרעאל,5509,0,0,43,0,4,37,2,43,43,0,5,0,29,39,3.830328011049925,5.482559180158496,202405,13506.343442099756430,5482559.180158495903015
-1,102,שדה יעקב,142,מועצה אזורית,צפון,עמק יזרעאל,5509,5,11,178,2,30,138,20,194,190,3,5,0,111,141,14.162948962044782,7.201889964678212,202405,15654.829009174660314,7201889.964678211137652
-1,394,שטח כללי,5509,מועצה אזורית,צפון,עמק יזרעאל,5509,7,34,634,11,109,522,30,675,758,16,30,4,456,588,4.055972539027407,97.140697134620723,202405,270726.295804064313415,97140697.134620726108551
-1,12,שמשית,1337,מועצה אזורית,צפון,עמק יזרעאל,5509,0,0,19,1,3,14,2,19,17,0,0,0,9,10,17.936997051510151,0.669008305,202405,3697.104218495063833,669008.305322194239125
-1,45,שריד,126,מועצה אזורית,צפון,עמק יזרעאל,5509,1,2,66,2,8,53,4,69,90,3,3,0,38,50,8.917158968403200,5.046450350324771,202405,12318.121105645133866,5046450.350324771367013
-1,199,תל עדשים,103,מועצה אזורית,צפון,עמק יזרעאל,5509,2,14,323,5,40,278,17,339,408,6,15,0,262,338,19.734481474520909,10.083872751200882,202405,18602.095439613520284,10083872.751200882717967
-1,1,תמרת,1244,מועצה אזורית,צפון,עמק יזרעאל,5509,0,0,1,0,0,1,0,1,2,0,0,0,2,2,0.850283488,1.176078347613054,202405,4655.821792060113694,1176078.347613053629175
-1,2413,עפולה,7700,עירייה,צפון,עפולה,7700,9,51,3336,294,485,2497,294,3396,4443,93,115,52,2555,3466,82.721450927355349,29.170184673369157,202405,44662.659456225417671,29170184.673369158059359
-1,1083,עראבה,531,עירייה,צפון,עראבה,0531,2,23,2286,73,587,1645,61,2311,1929,9,28,6,1170,1498,128.947346896798166,8.398776912151353,202405,21066.726683461245557,8398776.912151353433728
-1,335,ערד,2560,עירייה,דרום,ערד,2560,7,31,467,53,97,335,51,505,559,21,19,11,276,441,2.655969261221112,126.130977828403033,202405,80488.126284308207687,126130977.828403025865555
-1,244,ערערה,637,מועצה מקומית,חיפה,ערערה,0637,3,17,325,31,88,236,18,345,437,9,10,21,250,337,26.587794117878634,9.177143425972492,202405,21323.020999785152526,9177143.425972491502762
-1,106,ערערה בנגב,1192,מועצה מקומית,דרום,ערערה בנגב,1192,1,11,160,34,55,109,6,172,161,0,2,0,82,113,7.557242896241541,14.026279352846684,202405,16503.640216806703393,14026279.352846683934331
-1,204,פוריידיס,537,מועצה מקומית,חיפה,פוריידיס,0537,1,10,331,36,94,231,13,342,368,12,14,14,204,288,50.281105947246871,4.057189995264413,202405,11786.657475961766977,4057189.995264413300902
-1,64,פסוטה,535,מועצה מקומית,צפון,פסוטה,0535,1,2,104,3,15,84,3,107,93,1,5,0,62,77,5.790878508749712,11.051863703115059,202405,15695.719522863544626,11051863.703115059062839
-1,150,פקיעין (בוקייעה),536,מועצה מקומית,צפון,פקיעין (בוקייעה),0536,0,8,259,13,58,199,9,267,240,6,6,0,160,200,26.938632512138817,5.568211375703964,202405,19253.458855696600949,5568211.375703963451087
-1,1050,פרדס חנה - כרכור,7800,מועצה מקומית,חיפה,פרדס חנה - כרכור,7800,2,39,1420,119,255,1058,140,1461,1956,92,31,51,1171,1562,45.965404612123699,22.843266775531767,202405,34230.485725867438305,22843266.775531765073538
-1,66,פרדסיה,171,מועצה מקומית,מרכז,פרדסיה,0171,0,1,87,3,10,66,11,88,123,8,6,0,68,91,44.759153361269007,1.474558722487167,202405,5588.295045250667499,1474558.722487166756764
-1,6862,פתח תקווה,7900,עירייה,מרכז,פתח תקווה,7900,35,270,7962,1060,1037,5904,1035,8267,12209,1248,309,461,6039,9717,192.768906439703414,35.597027169661196,202405,44767.328517050329538,35597027.169661194086075
-1,739,צפת,8000,עירייה,צפון,צפת,8000,5,33,954,127,164,664,88,992,1231,31,21,12,669,979,24.683707446792603,29.938776482137634,202405,34405.942083902169543,29938776.482137635350227
-1,339,קדימה - צורן,195,מועצה מקומית,מרכז,קדימה - צורן,0195,0,7,406,34,77,293,31,413,654,40,16,17,382,541,32.323445919370826,10.487743195623946,202405,25021.738121611339011,10487743.195623945444822
-1,677,קלנסווה,638,עירייה,מרכז,קלנסווה,0638,2,25,920,81,212,671,32,947,1229,20,44,35,693,978,81.183832677504583,8.339098779547907,202405,14484.951514493557625,8339098.779547907412052
-1,82,קצרין,4100,מועצה מקומית,צפון,קצרין,4100,0,5,104,11,8,88,10,109,140,4,0,2,74,98,7.530511974988197,10.889033876096921,202405,13718.082306262038401,10889033.876096921041608
-1,717,קרית אונו,2620,עירייה,תל אביב,קרית אונו,2620,1,25,790,97,88,589,94,816,1228,131,26,27,611,968,157.406372885345661,4.555088760747068,202405,13131.374273377810823,4555088.760747067630291
-1,1711,קרית אתא,6800,עירייה,חיפה,קרית אתא,6800,3,68,2390,187,330,1843,249,2461,3138,101,91,32,1853,2465,98.680067631828223,17.338861241802949,202405,36366.485565426417452,17338861.241802949458361
-1,842,קרית ביאליק,9500,עירייה,חיפה,קרית ביאליק,9500,4,28,1135,105,150,850,146,1167,1570,41,44,32,1000,1268,97.994877712139584,8.592285838382073,202405,22150.466021399930469,8592285.838382072746754
-1,1421,קרית גת,2630,עירייה,דרום,קרית גת,2630,3,36,1650,236,203,1156,149,1689,2469,55,88,52,1373,2010,89.727774170758863,15.836790928255143,202405,25977.335563619384629,15836790.928255142644048
-1,201,קרית טבעון,2300,מועצה מקומית,חיפה,קרית טבעון,2300,2,8,254,37,35,174,47,264,331,8,8,5,224,288,24.377690445303440,8.245243758878081,202405,27386.575085224449140,8245243.758878081105649
-1,727,קרית ים,9600,עירייה,חיפה,קרית ים,9600,3,39,1008,112,150,700,175,1050,1315,24,21,34,764,1028,64.123413607536889,11.337512448254165,202405,17267.071516531606903,11337512.448254164308310
-1,16,קרית יערים,1137,מועצה מקומית,ירושלים,קרית יערים,1137,0,2,17,5,4,11,4,19,23,0,1,1,10,19,32.103398282392376,0.498389605,202405,4864.778622743129745,498389.605338929337449
-1,1260,קרית מוצקין,8200,עירייה,חיפה,קרית מוצקין,8200,11,60,1660,230,220,1214,266,1731,2279,62,30,55,1353,1780,328.531831079027995,3.835244809800205,202405,11637.129017978279080,3835244.809800205286592
-1,469,קרית מלאכי,1034,עירייה,דרום,קרית מלאכי,1034,1,10,541,114,87,357,65,552,781,22,36,26,434,640,102.430956466029102,4.578693943520310,202405,13723.313189235828759,4578693.943520310334861
-1,430,קרית עקרון,469,מועצה מקומית,מרכז,קרית עקרון,0469,5,17,605,70,109,446,50,627,793,43,11,18,485,609,184.423760961726487,2.331586763861941,202405,7661.502644141651217,2331586.763861941173673
-1,431,קרית שמונה,2800,עירייה,צפון,קרית שמונה,2800,4,15,612,53,99,459,64,631,797,22,22,15,479,625,29.966539956152651,14.382708201568937,202405,21888.335743687221111,14382708.201568936929107
-1,413,ראמה,543,מועצה מקומית,צפון,ראמה,0543,4,12,780,12,120,633,38,796,792,8,26,0,513,632,63.620688805348763,6.491599002701744,202405,16512.769967833788542,6491599.002701743505895
-1,1342,ראש העין,2640,עירייה,מרכז,ראש העין,2640,9,36,1609,168,238,1225,126,1654,2454,197,76,56,1301,1925,84.587916319242936,15.865150229438953,202405,25658.616209842766693,15865150.229438953101635
